date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:42:38	246854/246854	---M--	200	added ('OK')	image/jpeg	etag:%2234a160fb575292aa4c09a7305df394c6%22	https://cdn.goturkiye.com/goturkey/1200x800-fairytale-castle.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-fairytale-castle.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:39	131987/131987	---M--	200	added ('OK')	image/jpeg	etag:%22eaeb526ae0ba253552aa3cc8f4ef2322%22	https://cdn.goturkiye.com/goturkey/1200x800-esminyaturk.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-esminyaturk.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:40	141503/141503	---M--	200	added ('OK')	image/jpeg	etag:%2255a91c05aea49d70381031afb96f0c58%22	https://cdn.goturkiye.com/goturkey/1200x800-turkic-world-culture-arts-centre.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-turkic-world-culture-arts-centre.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:41	119486/119486	---M--	200	added ('OK')	image/jpeg	etag:%22cabda0f205ed9134217dbbfb82528468%22	https://cdn.goturkiye.com/goturkey/1200x800-au-aviation-park.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-au-aviation-park.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:42	175272/175272	---M--	200	added ('OK')	image/jpeg	etag:%22abfa27be09f590343cd9886b45453275%22	https://cdn.goturkiye.com/goturkey/1200x800-odunpazari-houses.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-odunpazari-houses.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:44	199053/199053	---M--	200	added ('OK')	image/jpeg	etag:%2259a7f34a513663e05f5c7ae1fcddaa1f%22	https://cdn.goturkiye.com/goturkey/1200x800-atlihan-crafts-bazaar.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-atlihan-crafts-bazaar.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:45	88483/88483	---M--	200	added ('OK')	image/jpeg	etag:%220582d98a3692c003b3a330751318dab8%22	https://cdn.goturkiye.com/goturkey/1200x800-balmumu-heykel-muzesi.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-balmumu-heykel-muzesi.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:46	76668/76668	---M--	200	added ('OK')	image/jpeg	etag:%22cc3cbc2efafd0178485aecd29f567544%22	https://cdn.goturkiye.com/goturkey/1-1200x800-yazilikaya.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-1200x800-yazilikaya.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:47	151674/151674	---M--	200	added ('OK')	image/jpeg	etag:%224772841508f7fdc784555ff29626fda1%22	https://cdn.goturkiye.com/goturkey/shutterstock1826500646-1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock1826500646-1.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:49	181576/181576	---M--	200	added ('OK')	image/jpeg	etag:%229779b64a37d2029b8bee08bf436001eb%22	https://cdn.goturkiye.com/goturkey/1200x800-what-to-eat-as-you-start-craving.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-what-to-eat-as-you-start-craving.jpg	(from https://goturkiye.com/an-insider-guide-to-the-central-anatolian-city-of-eskisehir)
02:42:50	730299/730299	---M--	200	added ('OK')	image/png	etag:%22619c7275741933175d7e76ce951e5b65%22	https://cdn.goturkiye.com/goturkey/1920x600-discover-the-realm-of-king-midas-turkiyes-phrygian-valley.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1920x600-discover-the-realm-of-king-midas-turkiyes-phrygian-valley.png	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:42:52	666255/666255	---M--	200	added ('OK')	image/png	etag:%222ad7553a9cfbaf3a0056d2e9a139dcc3%22	https://cdn.goturkiye.com/goturkey/1200x600-pismis-kale.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x600-pismis-kale.png	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:42:53	99994/99994	---M--	200	added ('OK')	image/jpeg	etag:%22e987b90ffb1128aed3bd6214568cc4d9%22	https://cdn.goturkiye.com/goturkey/1200x600-midas-monument.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x600-midas-monument.jpg	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:42:54	135647/135647	---M--	200	added ('OK')	image/jpeg	etag:%22d41668f3af6a6bfdca6890267c631b40%22	https://cdn.goturkiye.com/goturkey/1200x800-uclerkayasi.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-uclerkayasi.jpg	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:42:55	144744/144744	---M--	200	added ('OK')	image/jpeg	etag:%22774f2066a9a4163208686c54338b6b6d%22	https://cdn.goturkiye.com/goturkey/1200x800-avdalaz-kalesi.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-avdalaz-kalesi.jpg	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:42:56	221655/221655	---M--	200	added ('OK')	image/jpeg	etag:%22e0db66796817dcb0bf62345b3675dd06%22	https://cdn.goturkiye.com/goturkey/1200x800-ayazini-kilisesi.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-ayazini-kilisesi.jpg	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:42:57	160997/160997	---M--	200	added ('OK')	image/jpeg	etag:%22ba758cdc23580674b42bebd606d65930%22	https://cdn.goturkiye.com/goturkey/1200x800-yazilikaya.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-yazilikaya.jpg	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:42:59	165432/165432	---M--	200	added ('OK')	image/jpeg	etag:%22579ba7979432be9ace4be00ec8f6ab8b%22	https://cdn.goturkiye.com/goturkey/1200x800-afyonkarahisar.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-afyonkarahisar.jpg	(from https://goturkiye.com/discover-the-realm-of-king-midas-turkiyes-phrygian-valley)
02:43:00	262246/262246	---M--	200	added ('OK')	image/jpeg	etag:%220130a714d5ad7a51e5f6b058163d3f90%22	https://cdn.goturkiye.com/goturkey/1920x650-16.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1920x650-16.jpg	(from https://goturkiye.com/off-the-beaten-path-muglas-splendid-town-of-koycegiz)
02:43:01	78021/78021	---M--	200	added ('OK')	image/jpeg	etag:%221d97724935d016476a324bf6cb962f6a%22	https://cdn.goturkiye.com/goturkey/shutterstock1896783103.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock1896783103.jpg	(from https://goturkiye.com/off-the-beaten-path-muglas-splendid-town-of-koycegiz)
02:43:02	219071/219071	---M--	200	added ('OK')	image/jpeg	etag:%22c659d7ff6183f39c65dd5a7b6d6e0096%22	https://cdn.goturkiye.com/goturkey/shutterstock1381427165.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock1381427165.jpg	(from https://goturkiye.com/off-the-beaten-path-muglas-splendid-town-of-koycegiz)
02:43:03	162793/162793	---M--	200	added ('OK')	image/jpeg	etag:%222c3d164756a369c79540b88813581152%22	https://cdn.goturkiye.com/goturkey/shutterstock1982851322.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock1982851322.jpg	(from https://goturkiye.com/off-the-beaten-path-muglas-splendid-town-of-koycegiz)
02:43:05	205243/205243	---M--	200	added ('OK')	image/jpeg	etag:%22ceffe6d37c3275c1882692184525b67a%22	https://cdn.goturkiye.com/goturkey/shutterstock1247362297.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock1247362297.jpg	(from https://goturkiye.com/off-the-beaten-path-muglas-splendid-town-of-koycegiz)
02:43:06	169609/169609	---M--	200	added ('OK')	image/jpeg	etag:%22414e31a1de2f19887e0e41dbdf05adea%22	https://cdn.goturkiye.com/goturkey/shutterstock1742323985.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock1742323985.jpg	(from https://goturkiye.com/off-the-beaten-path-muglas-splendid-town-of-koycegiz)
02:43:07	142701/142701	---M--	200	added ('OK')	image/jpeg	etag:%22979a769eef0e0060cca7fde105525f5e%22	https://cdn.goturkiye.com/goturkey/shutterstock1284250525.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock1284250525.jpg	(from https://goturkiye.com/off-the-beaten-path-muglas-splendid-town-of-koycegiz)
02:43:08	237137/237137	---M--	200	added ('OK')	image/jpeg	etag:%225c033b1c9e83a30e1247bc68a6cfe1c1%22	https://cdn.goturkiye.com/goturkey/1920x600-the-ghost-town-fethiyes-kayakoy-village.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1920x600-the-ghost-town-fethiyes-kayakoy-village.jpg	(from https://goturkiye.com/the-ghost-town-fethiyes-kayakoy-village)
02:43:09	218679/218679	---M--	200	added ('OK')	image/jpeg	etag:%2236864a73572c7de4943d347c4f3fb7bc%22	https://cdn.goturkiye.com/goturkey/1200x800-location.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-location.jpg	(from https://goturkiye.com/the-ghost-town-fethiyes-kayakoy-village)
02:43:10	164860/164860	---M--	200	added ('OK')	image/jpeg	etag:%223ed87a59403d003e8a8f78bd30fab89d%22	https://cdn.goturkiye.com/goturkey/1200x800-history.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-history.jpg	(from https://goturkiye.com/the-ghost-town-fethiyes-kayakoy-village)
02:43:12	61701/61701	---M--	200	added ('OK')	image/jpeg	etag:%225d24176cfd666cecae8a3ae664fcd97c%22	https://cdn.goturkiye.com/goturkey/1200x800-kayakoy-in-movies-russell-crowes-the-water-diviner.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-kayakoy-in-movies-russell-crowes-the-water-diviner.jpg	(from https://goturkiye.com/the-ghost-town-fethiyes-kayakoy-village)
02:43:13	250267/250267	---M--	200	added ('OK')	image/jpeg	etag:%226ba06d77267dc0516b5fcf699aa0fd17%22	https://cdn.goturkiye.com/goturkey/1200x800-kayakoy-as-a-common-stop-in-bike-tours.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-kayakoy-as-a-common-stop-in-bike-tours.jpg	(from https://goturkiye.com/the-ghost-town-fethiyes-kayakoy-village)
02:43:14	97989/97989	---M--	200	added ('OK')	image/jpeg	etag:%22406ecbe8251f0b04ca562c5ea0cab959%22	https://cdn.goturkiye.com/goturkey/1920x600-akseki-ibradi-antalya.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1920x600-akseki-ibradi-antalya.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:15	87048/87048	---M--	200	added ('OK')	image/jpeg	etag:%22cefa681ff00a329f944b901924d64c9c%22	https://cdn.goturkiye.com/goturkey/shutterstock2049037817-1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/shutterstock2049037817-1.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:16	232874/232874	---M--	200	added ('OK')	image/jpeg	etag:%2282c1a34500a948a16a726daf159d9de0%22	https://cdn.goturkiye.com/goturkey/1200x800-akseki-ibradi-antalya.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-akseki-ibradi-antalya.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:18	185708/185708	---M--	200	added ('OK')	image/jpeg	etag:%22ce7384b07cf78a820a1ffe7991071750%22	https://cdn.goturkiye.com/goturkey/1200x800-akseki.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-akseki.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:19	204154/204154	---M--	200	added ('OK')	image/jpeg	etag:%22a2647e4cdb032574051dfc89df720af7%22	https://cdn.goturkiye.com/goturkey/1200x800-cumalikizik-bursa.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-cumalikizik-bursa.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:20	215863/215863	---M--	200	added ('OK')	image/jpeg	etag:%22ea8353e37d59ad2dc4efc82f389e5e51%22	https://cdn.goturkiye.com/goturkey/1200x800-cumalikizik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-cumalikizik.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:21	256396/256396	---M--	200	added ('OK')	image/jpeg	etag:%2242bdecf106039c7ce93d3f2f99ee1142%22	https://cdn.goturkiye.com/goturkey/1-1200x800-cumalikizik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-1200x800-cumalikizik.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:22	181726/181726	---M--	200	added ('OK')	image/jpeg	etag:%22ec0a1e050776de4ebb85151a39a8e6ea%22	https://cdn.goturkiye.com/goturkey/1200x800-amasyas-yaliboyu-houses.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-amasyas-yaliboyu-houses.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:23	146892/146892	---M--	200	added ('OK')	image/jpeg	etag:%22afdce269837d8b2cbe7840bbb6743560%22	https://cdn.goturkiye.com/goturkey/1200x800-amasya.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-amasya.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:24	235458/235458	---M--	200	added ('OK')	image/jpeg	etag:%22d4ae616e0ffb9ad87bbb2b71e8c122ef%22	https://cdn.goturkiye.com/goturkey/1200x800-karabuks-safranbolu-town.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-karabuks-safranbolu-town.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:25	165045/165045	---M--	200	added ('OK')	image/jpeg	etag:%22db0fe3e911efe4faebdfb8cd45cb4660%22	https://cdn.goturkiye.com/goturkey/1200x800-safranbolu.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-safranbolu.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:26	175471/175471	---M--	200	added ('OK')	image/jpeg	etag:%22f6722123b4b8aad90786f0470e798d55%22	https://cdn.goturkiye.com/goturkey/1200x800-eskisehirs-odunpazari-district.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-eskisehirs-odunpazari-district.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:28	135461/135461	---M--	200	added ('OK')	image/jpeg	etag:%2238422ba4b1696fe126daa0bc6e1bd025%22	https://cdn.goturkiye.com/goturkey/1200x800-eskisehir.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-eskisehir.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:29	134989/134989	---M--	200	added ('OK')	image/jpeg	etag:%2298ccc2caa740ba66767b6c4ec8a78829%22	https://cdn.goturkiye.com/goturkey/1200x800-ankaras-hamamonu-district.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-ankaras-hamamonu-district.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:30	116989/116989	---M--	200	added ('OK')	image/jpeg	etag:%2219a028e71000b84d9bb067070872d9fa%22	https://cdn.goturkiye.com/goturkey/1200x800-ankara.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-ankara.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:31	160283/160283	---M--	200	added ('OK')	image/jpeg	etag:%22147bfbf238c3a5f9298eaef021da85e8%22	https://cdn.goturkiye.com/goturkey/1200x800-tirilye-bursa.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-tirilye-bursa.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:33	251369/251369	---M--	200	added ('OK')	image/jpeg	etag:%2225a76e2e3aedee4a54db7e100f8cc772%22	https://cdn.goturkiye.com/goturkey/1200x800-mudurnu-bolu.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-mudurnu-bolu.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:34	151049/151049	---M--	200	added ('OK')	image/jpeg	etag:%22a26bc7394ae9d7799da03e851040a84f%22	https://cdn.goturkiye.com/goturkey/1200x800-kula-manisa.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-kula-manisa.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:35	163135/163135	---M--	200	added ('OK')	image/jpeg	etag:%22b9b08c65a3946b82a63f1fac5b310d13%22	https://cdn.goturkiye.com/goturkey/1200x800-goynuk-bolu.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-goynuk-bolu.jpg	(from https://goturkiye.com/10-turkish-towns-that-lure-with-their-ottoman-architecture)
02:43:36	161980/161980	---M--	200	added ('OK')	image/jpeg	etag:%22d015993316b5ae4f521f6da12565923e%22	https://cdn.goturkiye.com/goturkey/1920x600-spots-that-bring-top-climbers-to-eastern-anatolia.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1920x600-spots-that-bring-top-climbers-to-eastern-anatolia.jpg	(from https://goturkiye.com/3-spots-that-bring-top-climbers-to-eastern-anatolia)
02:43:37	176875/176875	---M--	200	added ('OK')	image/jpeg	etag:%225a67ae46929a34b52e5b21bf47c99316%22	https://cdn.goturkiye.com/goturkey/1200x800-mount-cilo.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-mount-cilo.jpg	(from https://goturkiye.com/3-spots-that-bring-top-climbers-to-eastern-anatolia)
02:43:39	133473/133473	---M--	200	added ('OK')	image/jpeg	etag:%22a78db78512d3559373c492419c50b931%22	https://cdn.goturkiye.com/goturkey/1200x800-mount-ar.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-mount-ar.jpg	(from https://goturkiye.com/3-spots-that-bring-top-climbers-to-eastern-anatolia)
02:43:40	104388/104388	---M--	200	added ('OK')	image/jpeg	etag:%2201fb7ff895aedf209b29a8c06a3468f5%22	https://cdn.goturkiye.com/goturkey/1200x800-mount-sphan.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-mount-sphan.jpg	(from https://goturkiye.com/3-spots-that-bring-top-climbers-to-eastern-anatolia)
02:43:41	142054/142054	---M--	200	added ('OK')	image/jpeg	etag:%2268ee5172116fbbe21ae0531e9555a72e%22	https://cdn.goturkiye.com/goturkey/1920x600-turkish-bath-products-to-try-at-least-once.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1920x600-turkish-bath-products-to-try-at-least-once.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:42	157813/157813	---M--	200	added ('OK')	image/jpeg	etag:%22eafb541b112c1a12f90dda16a0e9c5e7%22	https://cdn.goturkiye.com/goturkey/1200x800-loofah-natural-sponge.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-loofah-natural-sponge.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:44	63753/63753	---M--	200	added ('OK')	image/jpeg	etag:%22d16784d5f58ef7ff8442863ebda0223d%22	https://cdn.goturkiye.com/goturkey/1200x800-bath-scrub-kese.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-bath-scrub-kese.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:45	79057/79057	---M--	200	added ('OK')	image/jpeg	etag:%22d670580180e76bb0f5ca39260f7dd3f4%22	https://cdn.goturkiye.com/goturkey/1200x800-pistachio-soap-bttm-soap.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-pistachio-soap-bttm-soap.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:46	76509/76509	---M--	200	added ('OK')	image/jpeg	etag:%22ea2547f56ad5b8defe45b40b3ced5158%22	https://cdn.goturkiye.com/goturkey/1200x800-apricot-soap.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-apricot-soap.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:47	93600/93600	---M--	200	added ('OK')	image/jpeg	etag:%2233383dba7a4ec96a1caac875907bf2ff%22	https://cdn.goturkiye.com/goturkey/1200x800-olive-oil-soap.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-olive-oil-soap.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:48	157439/157439	---M--	200	added ('OK')	image/jpeg	etag:%2207518056c9691aac06cf5b0791e9865e%22	https://cdn.goturkiye.com/goturkey/1200x800-coffe.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-coffe.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:49	93669/93669	---M--	200	added ('OK')	image/jpeg	etag:%228fefd435541d9410768a1c18717223e5%22	https://cdn.goturkiye.com/goturkey/1200x800-petamal-bathrobe-and-towels.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-petamal-bathrobe-and-towels.jpg	(from https://goturkiye.com/turkish-bath-products-to-try-at-least-once)
02:43:51	69978/69978	---M--	200	added ('OK')	image/jpeg	etag:%22014d1165fd6aacfb2299857f743f7e4c%22	https://cdn.goturkiye.com/goturkey/1920x600-1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1920x600-1.jpg	(from https://goturkiye.com/experience-eastern-anatolia-on-rails:-the-eastern-express)
02:43:52	157715/157715	---M--	200	added ('OK')	image/jpeg	etag:%22d57b3bb64f5eecb84fcb7f96024df10c%22	https://cdn.goturkiye.com/goturkey/1-1200x800-1.-route.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-1200x800-1.-route.jpg	(from https://goturkiye.com/experience-eastern-anatolia-on-rails:-the-eastern-express)
02:43:53	104964/104964	---M--	200	added ('OK')	image/jpeg	etag:%22f9b11d2a29ed1e09d02a6ba37621c29b%22	https://cdn.goturkiye.com/goturkey/1-1200x800-length-and-duration.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-1200x800-length-and-duration.jpg	(from https://goturkiye.com/experience-eastern-anatolia-on-rails:-the-eastern-express)
02:43:54	75280/75280	---M--	200	added ('OK')	image/jpeg	etag:%22b548af30916c1d62a9e6389125eb0a3c%22	https://cdn.goturkiye.com/goturkey/1200x800-stops-krkkale-kayseri-sivas-erzincan-erzurum.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-stops-krkkale-kayseri-sivas-erzincan-erzurum.jpg	(from https://goturkiye.com/experience-eastern-anatolia-on-rails:-the-eastern-express)
02:43:56	151736/151736	---M--	200	added ('OK')	image/jpeg	etag:%2235642a41db594cd2873ef50392c240d6%22	https://cdn.goturkiye.com/goturkey/1200x800-wagon-types.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-wagon-types.jpg	(from https://goturkiye.com/experience-eastern-anatolia-on-rails:-the-eastern-express)
02:43:57	142485/142485	---M--	200	added ('OK')	image/jpeg	etag:%2226497e1b38328bf785c5f38905f89f67%22	https://cdn.goturkiye.com/goturkey/1200x800-best-times-for-travel-winter-spectacles-sarkam-ski-resort.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1200x800-best-times-for-travel-winter-spectacles-sarkam-ski-resort.jpg	(from https://goturkiye.com/experience-eastern-anatolia-on-rails:-the-eastern-express)
02:43:58	174731/174731	---M--	200	added ('OK')	image/jpeg	etag:%2272b661e1474e56dcbfd0ac8f46d83fd3%22	https://cdn.goturkiye.com/goturkey/1-1920x600.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-1920x600.jpg	(from https://goturkiye.com/10-historic-bridges-across-anatolia)
02:43:59	166683/166683	---M--	200	added ('OK')	image/jpeg	etag:%22cbd344b9aa8ea83f6c34db7dd6ff3603%22	https://cdn.goturkiye.com/goturkey/1-shutterstock1570055443.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-shutterstock1570055443.jpg	(from https://goturkiye.com/10-historic-bridges-across-anatolia)
02:44:00	203271/203271	---M--	200	added ('OK')	image/jpeg	etag:%222b69c6d7ada265fafbb75ee46f8a64db%22	https://cdn.goturkiye.com/goturkey/1-shutterstock1236198445.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-shutterstock1236198445.jpg	(from https://goturkiye.com/10-historic-bridges-across-anatolia)
02:44:01	176991/176991	---M--	200	added ('OK')	image/jpeg	etag:%22de71c10b57aaa78e026bce69e3b112b9%22	https://cdn.goturkiye.com/goturkey/1-shutterstock1096350164.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-shutterstock1096350164.jpg	(from https://goturkiye.com/10-historic-bridges-across-anatolia)
